"X.1","X","date_time_samp","site","plot_num","treatment","exclosure","paired","longitude","latitude","man_long","man_lat","barcode","siteX","treatmentX","exclosureX","pairedX","plot","cluster","clusterBC","plotBC","factorial","Date","hour","minute","time","season","notes_cluster","number","year","CT1","CT2","CT3","CT4","Ct_detects","positive","cluster_pair","Library_Name","Acarosporaceae","Acrospermaceae","Agaricaceae","Agaricales_fam_Incertae_sedis","Ajellomycetaceae","Alphamycetaceae","Amanitaceae","Ambisporaceae","Amniculicolaceae","Amphisphaeriaceae","Arachnomycetaceae","Archaeosporaceae","Arthrodermataceae","Ascobolaceae","Ascodesmidaceae","Ascosphaeraceae","Aspergillaceae","Atheliaceae","Aureobasidiaceae","Auriculariales_fam_Incertae_sedis","Bartaliniaceae","Bezerromycetaceae","Bionectriaceae","Bolbitiaceae","Boliniales_fam_Incertae_sedis","Botryosphaeriaceae","Botryosphaeriales_fam_Incertae_sedis","Buckleyzymaceae","Bulleraceae","Bulleribasidiaceae","Candelariaceae","Cantharellales_fam_Incertae_sedis","Capnodiaceae","Capnodiales_fam_Incertae_sedis","Cephalothecaceae","Ceratobasidiaceae","Ceratocystidaceae","Chaetomiaceae","Chaetosphaeriaceae","Chaetothyriales_fam_Incertae_sedis","Chionosphaeraceae","Chrysozymaceae","Chytridiaceae","Cladosporiaceae","Claroideoglomeraceae","Clavicipitaceae","Coniocessiaceae","Coniochaetaceae","Coniothyriaceae","Cordycipitaceae","Corticiaceae","Cucurbitariaceae","Cuniculitremaceae","Cunninghamellaceae","Cystobasidiaceae","Cystofilobasidiaceae","Debaryomycetaceae","Diaporthaceae","Diatrypaceae","Dictyosporiaceae","Didymellaceae","Didymosphaeriaceae","Diversisporaceae","Dothideaceae","Dothideomycetes_fam_Incertae_sedis","Dothioraceae","Elsinoaceae","Entolomataceae","Entylomataceae","Eremomycetaceae","Erysiphaceae","Erythrobasidiaceae","Erythrobasidiales_fam_Incertae_sedis","Extremaceae","Filobasidiaceae","Ganodermataceae","Geastraceae","Geminibasidiaceae","Gigasporaceae","Glomeraceae","Glomerellaceae","Glomosporiaceae","Gymnoascaceae","Harpochytriaceae","Helotiaceae","Helotiales_fam_Incertae_sedis","Herpotrichiellaceae","Holtermanniales_fam_Incertae_sedis","Hyaloscyphaceae","Hydnodontaceae","Hyphodermataceae","Hypocreaceae","Hypocreales_fam_Incertae_sedis","Hyponectriaceae","Inocybaceae","Irpicaceae","Lasiosphaeriaceae","Lecanoraceae","Lentitheciaceae","Leptosphaeriaceae","Leucosporidiaceae","Lichtheimiaceae","Lophiostomataceae","Lophiotremataceae","Lycoperdaceae","Magnaporthaceae","Melanommataceae","Melanosporaceae","Meruliaceae","Metschnikowiaceae","Microascaceae","Microbotryomycetes_fam_Incertae_sedis","Microdochiaceae","Microstromataceae","Mortierellaceae","Mrakiaceae","Mucoraceae","Mycenastraceae","Mycocaliciaceae","Mycosphaerellaceae","Myrmecridiaceae","Mytilinidiales_fam_Incertae_sedis","Myxotrichaceae","Nectriaceae","Olpidiaceae","Onygenaceae","Onygenales_fam_Incertae_sedis","Ophiocordycipitaceae","Orbiliaceae","Pacisporaceae","Paradictyoarthriniaceae","Parmeliaceae","Peniophoraceae","Periconiaceae","Pezizaceae","Pezizomycotina_fam_Incertae_sedis","Phaeococcomycetaceae","Phaeomoniellaceae","Phaeosphaeriaceae","Phaeotremellaceae","Phanerochaetaceae","Phelloriniaceae","Phomatosporaceae","Physciaceae","Piskurozymaceae","Planistromellaceae","Plectosphaerellaceae","Pleomassariaceae","Pleosporaceae","Pleosporales_fam_Incertae_sedis","Pleurotaceae","Pluteaceae","Powellomycetaceae","Protomycetaceae","Psathyrellaceae","Pseudeurotiaceae","Pseudolophiotremataceae","Pterulaceae","Pyronemataceae","Rhizophlyctidaceae","Rhizophydiaceae","Rhizopodaceae","Rhynchogastremataceae","Rhytismatales_fam_Incertae_sedis","Saccharomycetaceae","Saccharomycetales_fam_Incertae_sedis","Saksenaeaceae","Schizoporaceae","Sclerotiniaceae","Sirobasidiaceae","Sordariaceae","Sordariales_fam_Incertae_sedis","Sordariomycetes_fam_Incertae_sedis","Spizellomycetaceae","Sporidiobolaceae","Sporocadaceae","Sporormiaceae","Stachybotryaceae","Stephanosporaceae","Stictidaceae","Strophariaceae","Symmetrosporaceae","Sympoventuriaceae","Syncephalastraceae","Teloschistaceae","Teratosphaeriaceae","Testudinaceae","Thelebolaceae","Thelephoraceae","Tilachlidiaceae","Torulaceae","Trechisporales_fam_Incertae_sedis","Trematosphaeriaceae","Tremellaceae","Tremellales_fam_Incertae_sedis","Trichocomaceae","Tricholomataceae","Trichomeriaceae","Trichomonascaceae","Trichosphaeriaceae","Trichosporonaceae","Trimorphomycetaceae","Tuberaceae","Tulasnellaceae","unidentified","Unknown","Ustilaginaceae","Valsaceae","Venturiaceae","Verrucariaceae","Wallemiaceae","Xylariaceae"
291,291,"4/21/21 16:39",1,1,1,1,1,-119.6694763,35.08286182,NA,NA,"AS01PN13","S","P","N",1,"S01","S01PN1","S01PN1","S01","PN","4/21/21 16:39",16,39,16.65,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S111","JTMR010K",0,0,0,0,14,0,0,0,0,0,0,0,4,12,0,0,22243,0,119,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,3,20,0,1375,0,103,0,0,0,0,0,0,0,429,0,4,0,0,0,0,85,34,0,0,0,0,2288,1448,0,16,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,273,0,14,4,134,116,0,0,0,0,397,0,0,0,201,0,0,0,0,0,0,0,14,0,0,0,0,0,1828,0,4,0,354,0,35,0,0,1398,0,0,83,128,0,5,0,0,0,0,0,0,0,0,370,0,30,0,297,0,0,0,0,0,83,0,106,0,4658,10,0,0,61,0,5,8868,0,41,6,73,14,3,491,0,0,0,0,0,80,0,4,0,0,99,0,0,578,17,0,0,0,0,0,0,0,8,0,136,0,6,0,0,0,0,0,4,0,7,0,0,0,0,0,0,341,1870,0,0,0,0,0,53
292,292,"4/21/21 16:49",1,1,0,1,1,-119.6695707,35.08290121,NA,NA,"AS01SN13","S","S","N",1,"S01","S01SN1","S01SN1","S01","SN","4/21/21 16:49",16,49,16.81666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S111","JTMR011BT",0,0,145,0,0,5,0,0,0,0,1204,0,0,219,0,0,3195,0,134,0,0,0,0,63,0,0,0,0,0,68,0,0,0,0,0,11,0,7416,0,339,0,0,0,0,26,17,181,925,0,0,0,0,0,0,0,0,0,0,180,0,1859,709,0,0,0,8,0,5,0,0,0,0,0,0,320,0,8,0,0,7,0,0,1826,0,13,22,373,12,0,0,0,0,69,0,0,0,817,0,286,106,0,0,0,0,70,0,39,0,0,0,156,0,21,0,0,0,139,0,0,440,0,0,34,1000,0,181,122,0,0,0,0,0,0,0,245,0,55,0,558,0,0,0,0,0,0,0,17,0,6086,0,0,0,0,0,169,2358,0,0,1087,99,0,52,146,0,0,0,0,0,19,0,13,4,0,0,0,0,1263,14,18,0,0,0,0,0,0,13,5,225,0,0,0,0,0,0,0,45,2,197,0,0,0,0,0,0,921,4043,0,0,0,0,0,277
294,294,"4/22/21 8:53",1,5,1,0,1,-119.6807534,35.08219474,NA,NA,"AS05PE13","S","P","E",1,"S05","S05PE1","S05PE1","S05","PE","4/22/21 8:53",8,53,8.883333333,"Spring",NA,NA,NA,32.91,32.8,33.82,33.31,4,1,"S501","JTMR011AX",0,0,0,0,20,0,0,0,0,0,257,0,15,319,0,0,16919,0,22,0,0,0,0,0,0,6,0,0,0,35,0,0,0,0,0,0,0,2666,0,7,0,0,0,0,41,9,267,76,0,116,0,0,0,0,0,0,0,0,178,0,1038,213,0,37,0,0,0,29,0,22,0,0,0,0,7,0,6,0,0,8,0,0,1914,0,70,0,121,0,0,0,0,0,297,0,0,0,7121,0,484,11,0,2,0,0,119,0,0,0,0,0,1540,0,0,0,0,0,92,0,0,2103,0,0,1239,234,0,0,179,0,107,0,0,0,0,0,313,68,51,0,126,0,0,0,0,0,0,0,109,0,2150,14,0,0,0,0,8,2677,0,0,355,11,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,11,0,720,6832,0,0,0,0,21,78
295,295,"4/22/21 9:49",1,2,1,1,1,-119.6752519,35.08399229,NA,NA,"AS02SN13","S","P","N",1,"S02","S02PN1","S02SN1","S02","PN","4/22/21 9:49",9,49,9.816666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S211","JTMR010AJ",0,0,30,0,1214,0,0,0,0,0,3934,0,48,911,0,0,14960,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,66,6,0,3692,0,0,0,0,7,0,11,0,327,48,0,11,0,0,0,0,12,0,0,0,212,0,460,213,0,0,0,0,0,0,0,97,0,0,0,0,146,0,0,19,0,0,0,0,1043,0,6,0,274,0,0,0,0,0,1130,0,0,0,1505,0,0,0,0,35,0,0,7,3,0,0,0,0,10336,0,0,0,293,0,83,0,0,428,0,0,228,805,0,12,364,0,0,0,0,0,0,4,4,14,0,0,32,0,0,0,0,0,15,0,12,0,3526,0,11,0,8,0,29,2750,0,0,957,0,0,231,34,0,0,0,0,0,0,0,0,15,0,13,0,0,1526,21,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,83,0,0,14,0,0,0,0,0,695,2775,0,0,0,0,0,93
296,296,"4/22/21 9:55",1,2,0,1,1,-119.6753931,35.08397755,NA,NA,"AS02PN13","S","S","N",1,"S02","S02SN1","S02PN1","S02","SN","4/22/21 9:55",9,55,9.916666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S211","JTMR011EC",0,0,987,0,0,0,0,0,0,0,151,0,0,2438,10,0,5012,0,0,0,0,0,5,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,8,0,118,6,0,0,0,0,0,0,0,0,0,0,1703,0,9612,472,86,0,0,0,0,0,0,3,0,0,0,0,82,0,0,0,0,84,0,0,165,0,3,0,523,0,0,0,0,0,27,0,0,0,981,0,312,0,8,0,0,0,36,0,0,0,0,0,49,0,0,0,0,0,0,0,0,251,0,0,23,163,0,16,0,24,18,0,0,0,0,87,1898,0,6,0,935,0,0,0,0,0,0,0,4,0,20774,82,0,0,0,0,0,0,0,0,1734,6,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,472,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1385,3035,0,0,0,0,0,0
301,301,"4/19/21 16:55",1,7,0,0,1,-119.6549475,35.08328973,NA,NA,"AS07SN14","S","S","E",1,"S07","S07SE1","S07SN1","S07","SE","4/19/21 16:55",16,55,16.91666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S701","JTMR011DT",0,0,13,0,0,0,0,0,28,0,0,0,0,214,0,0,1305,0,479,0,0,0,0,266,0,16,0,0,0,323,0,0,0,0,0,25,0,154,0,64,0,0,0,9,5,5,0,265,0,0,0,60,0,0,0,0,0,0,5088,0,3309,656,0,16,12,0,0,103,0,0,0,0,0,0,464,0,0,0,0,177,0,0,8,0,0,6,77,3,38,0,0,0,24,0,0,0,65,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0,0,50,0,0,0,0,179,0,0,0,0,4,340,0,3503,0,1102,0,0,0,0,0,0,0,0,0,23490,14,0,0,0,45,496,35,0,0,174,22,0,0,100,0,0,0,0,0,14072,0,0,0,0,0,0,0,519,112,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,2354,4766,0,0,0,0,0,13
302,302,"4/19/21 17:05",1,7,1,0,1,-119.655221,35.06577047,NA,NA,"AS07PE14","S","P","E",1,"S07","S07PE1","S07PE1","S07","PE","4/19/21 17:05",17,5,17.08333333,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S701","JTMR011BG",0,0,130,0,944,2,0,0,0,0,201,6,0,441,0,0,11717,0,183,0,0,0,8,31,0,45,0,0,0,31,0,0,0,0,741,64,0,10210,0,53,3,0,0,0,0,6,5,1202,0,0,0,0,0,0,12,0,0,0,13,0,685,981,0,0,0,29,0,5,0,0,0,0,0,0,324,0,6,0,0,39,0,0,1925,0,27,24,225,13,0,0,0,0,226,0,0,0,1219,0,11,0,0,0,0,83,202,0,0,0,0,0,5249,0,0,0,0,0,332,0,0,1266,0,0,589,477,0,191,392,0,178,0,0,8,8,20,408,75,495,0,292,0,0,0,0,0,0,37,27,0,3477,68,15,0,0,0,0,2351,0,0,234,619,0,12,25,0,0,0,0,0,540,0,0,0,0,0,0,0,2673,0,28,0,0,0,95,0,0,22,0,14,0,0,0,0,0,0,0,80,0,21,8,0,0,0,5,0,785,4405,0,0,0,29,12,7
303,303,"4/19/21 11:10",1,8,1,0,1,-119.6802852,35.05927597,NA,NA,"AS08PE14","S","P","E",1,"S08","S08PE1","S08PE1","S08","PE","4/19/21 11:10",11,10,11.16666667,"Spring",NA,NA,NA,36.26,NA,36.69,35.22,3,1,"S801","JTMR011BA",0,0,0,0,405,0,0,0,0,0,744,0,50,63,20,0,3134,0,489,78,0,0,22,0,0,0,0,0,0,19,0,0,0,0,85,0,0,1902,0,0,0,0,0,0,9,221,74,212,0,64,0,0,0,0,3,0,0,0,21,6,182,82,14,0,0,0,0,4,0,91,0,0,0,0,49,0,0,6,0,26,0,0,1096,0,113,0,811,0,0,0,0,10,632,0,0,0,562,0,83,0,6,14,0,0,0,36,0,0,0,0,3486,0,91,0,0,0,82,0,0,1169,0,0,501,38,0,304,350,9,9,0,0,0,0,0,121,0,5269,0,247,0,0,0,0,0,0,142,181,0,1586,0,0,0,0,0,99,1150,0,0,338,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2538,88,0,0,0,0,19,0,0,11,198,0,0,9,0,0,0,0,0,276,0,0,0,0,0,0,0,0,635,1808,0,0,0,0,26,48
304,304,"4/19/21 11:39",1,8,0,0,1,-119.6800302,35.0587963,NA,NA,"AS08SE14","S","S","E",1,"S08","S08SE1","S08SE1","S08","SE","4/19/21 11:39",11,39,11.65,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S801","JTMR011K",0,0,125,0,0,0,0,0,0,0,0,0,0,757,59,0,1858,0,201,0,0,0,0,95,0,9,0,0,0,141,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,41,172,0,715,0,9,0,12,0,0,0,0,0,0,387,0,2995,1463,277,6,0,0,0,33,0,0,0,0,0,0,126,0,3,0,0,325,0,0,290,0,112,0,203,0,0,0,0,0,448,0,0,0,172,0,7,0,5,0,0,0,14,259,0,0,0,0,17,0,26,0,0,0,0,0,0,475,0,0,34,119,0,50,0,9,43,0,0,0,0,24,2214,0,163,0,1131,0,0,0,0,0,0,4,5,0,5231,0,0,0,0,0,68,28,0,0,2514,18,0,126,46,0,0,0,0,0,6888,0,0,309,0,0,0,0,2071,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1620,6409,0,0,0,0,22,0
306,306,"4/19/21 14:38",1,10,0,0,1,-119.480762,34.98586131,NA,NA,"AS10SE14","S","S","E",1,"S10","S10SE1","S10SE1","S10","SE","4/19/21 14:38",14,38,14.63333333,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S1001","JTMR010ED",0,0,0,0,0,0,0,0,46,0,0,0,0,1658,0,0,1698,0,29,0,0,0,0,0,0,4,0,0,0,60,0,0,0,0,0,91,0,66,0,319,0,0,0,0,27,0,0,75,0,0,0,0,0,0,0,0,0,0,671,3,7307,1361,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,87,0,0,0,22,5,0,392,0,0,0,0,0,0,0,0,0,23,0,106,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,43,0,0,0,0,358,0,0,0,62,0,6,0,0,38,0,0,0,0,10,273,0,115,0,1424,0,0,0,0,0,33,198,8,0,7272,0,0,0,0,0,0,0,0,0,914,7,23,0,32,0,0,0,0,0,68,0,0,0,0,0,0,0,2279,0,145,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,820,8465,24,0,0,0,0,0
309,309,"4/19/21 14:08",1,10,1,1,1,-119.6921527,35.06498,NA,NA,"AS10PN14","S","P","N",1,"S10","S10PN1","S10PN1","S10","PN","4/19/21 14:08",14,8,14.13333333,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S1011","JTMR010CX",0,0,252,0,0,0,0,0,11,0,0,0,0,2288,0,0,2001,0,302,0,0,0,0,137,0,8,0,0,0,318,0,0,0,0,0,521,0,2563,0,71,0,0,0,3,0,18,3,1314,0,4,0,0,0,0,0,0,0,0,20,14,18643,3836,0,0,0,0,0,517,0,3,0,0,0,0,2499,0,0,0,0,0,0,519,23,58,81,39,283,0,0,0,0,0,739,0,0,0,361,0,0,0,0,97,0,0,24,0,146,5,0,0,45,0,33,0,415,0,265,0,0,15396,0,0,0,360,7,0,0,0,8,0,0,0,0,13,1849,0,169,0,6763,0,0,0,0,0,78,0,27,0,23621,0,0,0,78,0,2423,146,0,52,110,125,48,0,343,0,0,0,0,0,344,0,0,0,0,59,5,0,680,622,0,0,0,0,16,0,0,0,0,76,0,10,0,0,0,0,0,10,0,69,0,0,0,0,0,0,4486,9885,0,0,0,0,0,0
310,310,"4/19/21 14:26",1,10,0,1,1,-119.6921896,35.06494627,NA,NA,"AS10SN14","S","S","N",1,"S10","S10SN1","S10SN1","S10","SN","4/19/21 14:26",14,26,14.43333333,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S1011","JTMR010AA",0,0,15,0,0,0,0,0,0,0,0,0,0,0,17,0,4162,0,0,0,0,0,0,0,0,16,0,0,0,101,0,0,0,0,0,84,0,187,0,134,0,0,0,0,60,0,19,67,0,0,0,0,0,0,0,0,0,0,306,11,2010,1034,0,0,0,0,0,164,0,0,0,0,0,0,397,0,0,0,0,739,0,1111,0,0,46,0,258,0,0,0,0,0,0,0,0,0,13,0,286,5,0,0,0,0,25,0,50,0,0,0,12,0,0,0,147,0,0,0,0,176,0,0,0,9,12,0,0,0,45,0,0,0,5,18,285,0,202,0,1582,0,0,0,0,7,27,0,0,0,6054,34,72,0,0,0,0,0,0,0,345,19,0,0,23,0,0,0,0,0,24,0,21,0,0,85,0,0,390,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,123,0,955,1911,0,0,0,0,0,0
311,311,"4/19/21 12:34",1,9,1,1,1,-119.6857639,35.06167467,NA,NA,"AS09PN14","S","P","N",1,"S09","S09PN1","S09PN1","S09","PN","4/19/21 12:34",12,34,12.56666667,"Spring",NA,NA,NA,32.39,32.8,32.87,32.46,4,1,"S911","JTMR011EY",0,0,304,0,247,0,0,0,0,0,1023,0,10,1188,0,0,8119,0,21,0,0,0,17,172,0,0,0,0,0,117,0,0,0,0,520,22,0,6201,0,139,0,0,0,0,21,34,353,2561,0,10,0,0,0,0,10,0,0,0,170,0,16505,1241,0,0,0,0,0,56,0,369,0,0,0,0,202,0,0,0,0,0,0,0,1052,0,512,8,170,13,0,28,0,9,908,0,53,0,3674,0,80,0,13,436,0,16,73,0,32,0,0,0,2696,0,26,0,0,0,153,0,0,2515,0,0,261,411,0,59,236,0,44,0,0,0,0,0,2495,0,10,0,470,0,0,0,0,0,0,0,1329,0,12553,152,0,0,0,0,0,4908,0,0,369,62,0,13,309,0,0,166,0,0,0,0,5,0,0,7,0,0,5339,178,0,0,0,0,28,0,0,0,0,8,0,0,0,0,0,0,0,111,0,110,0,0,0,0,25,0,1466,7267,0,0,0,0,0,90
312,312,"4/19/21 12:49",1,9,0,1,1,-119.6858767,35.06172396,NA,NA,"AS09SN14","S","S","N",1,"S09","S09SN1","S09SN1","S09","SN","4/19/21 12:49",12,49,12.81666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S911","JTMR011CI",0,0,735,0,0,0,0,0,0,0,0,0,0,150,0,0,833,0,125,0,0,0,0,21,0,24,0,0,0,488,0,0,0,0,0,20,0,113,0,84,0,0,0,0,8,0,0,878,8,0,0,0,0,0,0,0,0,0,73,0,12924,3046,0,27,0,0,0,113,0,0,0,0,0,0,343,0,0,0,0,543,0,0,165,0,662,0,149,0,0,0,0,0,2845,0,0,0,0,0,532,0,0,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4864,0,0,5,423,0,5,0,0,155,0,0,0,0,17,843,0,468,0,1910,0,0,0,0,0,0,53,2,0,23724,0,10,0,0,3,0,56,0,0,80,78,0,0,487,0,0,0,0,0,505,0,0,0,0,0,0,0,3532,2912,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,407,0,125,0,0,0,0,0,0,2227,9355,0,0,0,0,0,0
313,313,"4/19/21 12:59",1,9,1,0,1,-119.6859942,35.06130704,NA,NA,"AS09PE14","S","P","E",1,"S09","S09PE1","S09PE1","S09","PE","4/19/21 12:59",12,59,12.98333333,"Spring",NA,NA,NA,NA,NA,37.11,NA,1,0,"S901","JTMR010CY",0,0,5738,0,9,0,0,0,0,0,13,0,0,5706,4,0,1799,0,443,0,0,0,7,2762,0,0,0,0,0,458,0,0,0,0,0,1373,0,2916,0,23,0,0,0,0,0,686,11,984,3,63,0,67,0,0,11,41,0,0,53,0,7831,655,0,3,0,0,0,93,0,9,0,0,34,15,970,0,0,0,0,33,0,0,139,16,723,4,220,0,0,0,14,0,152,0,197,0,4142,0,81,58,29,6,0,0,0,32,3,0,0,0,327,0,645,0,429,0,130,0,0,3004,0,0,21,657,28,30,21,16,27,0,0,0,0,0,787,0,1416,0,120,0,0,0,0,0,108,24,69,0,12604,0,5,0,0,0,1117,174,0,0,174,154,30,46,803,0,0,0,0,0,931,0,0,0,0,0,0,0,3670,2500,542,0,0,0,6,0,0,2,0,0,0,0,8,0,0,6,0,0,0,197,0,0,0,0,0,0,2530,45226,0,0,0,0,0,5
314,314,"4/19/21 13:07",1,9,0,0,1,-119.6860301,35.06126718,NA,NA,"AS09SE14","S","S","E",1,"S09","S09SE1","S09SE1","S09","SE","4/19/21 13:07",13,7,13.11666667,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S901","JTMR010EV",0,0,0,0,0,0,0,0,0,0,0,0,0,166,33,0,739,0,578,0,0,0,0,0,0,0,0,0,72,62,0,0,0,0,0,174,0,510,0,120,0,0,0,67,0,27,0,16033,0,0,0,228,0,0,0,0,0,0,77,0,1825,949,12,21,0,0,0,60,0,0,0,0,0,0,709,0,0,0,0,430,0,0,79,0,34,0,357,0,0,0,11,0,10,0,0,0,70,0,65,0,0,0,0,0,38,11,0,0,0,0,0,0,0,0,339,0,12,0,0,1920,0,0,5,497,314,0,0,20,329,0,0,0,0,13,2060,0,1312,0,2781,0,0,0,0,0,129,56,0,0,6459,0,0,0,0,10,0,13,0,0,234,64,17,36,78,0,0,0,0,0,1932,0,0,0,0,0,0,0,1589,99,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,50,0,2584,8832,0,0,0,0,0,0
316,316,"4/19/21 10:20",1,8,1,1,1,-119.6803251,35.05925036,NA,NA,"AS08PN14","S","P","N",1,"S08","S08PN1","S08PN1","S08","PN","4/19/21 10:20",10,20,10.33333333,"Spring",NA,NA,NA,33.36,33.64,33.54,34.29,4,1,"S811","JTMR010AE",0,0,15,0,726,0,0,0,0,0,150,0,100,1305,0,0,4476,0,16,0,0,0,16,0,0,0,0,0,0,103,0,0,0,0,0,28,0,2929,0,0,3,0,15,0,12,0,148,0,0,12,0,0,0,0,15,0,0,0,30,0,10102,801,15,5,0,0,0,0,0,57,0,0,0,0,749,0,0,143,0,11,0,0,372,0,620,0,397,0,0,0,0,11,1337,0,0,0,542,0,18,0,0,61,0,0,5,0,0,0,0,0,3825,0,15,0,296,0,3,0,0,3450,0,0,169,499,12,90,155,0,0,0,0,0,0,0,181,0,0,0,570,0,0,0,0,0,46,0,86,0,14942,0,0,0,178,0,437,3165,0,7,3230,202,2,0,112,0,0,0,0,0,0,0,0,33,0,30,7,0,819,17,0,0,0,0,13,0,0,0,18,23,0,0,0,0,0,0,0,33,0,0,0,0,0,0,17,0,890,4795,5,2,0,0,0,1946
317,317,"4/19/21 10:42",1,8,0,1,1,-119.6803061,35.0592554,NA,NA,"AS08SN14","S","S","N",1,"S08","S08SN1","S08SN1","S08","SN","4/19/21 10:42",10,42,10.7,"Spring",NA,NA,NA,NA,NA,NA,NA,0,0,"S811","JTMR011AF",0,0,46,0,4,0,0,14,0,0,217,0,0,146,0,0,5378,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7408,0,0,0,0,0,0,186,0,10,248,0,20,0,0,0,0,0,0,0,0,542,0,464,357,60,0,0,0,0,12,0,12,0,0,0,5,38,0,0,82,0,713,0,0,1807,0,15,0,710,0,0,0,0,0,835,0,0,0,251,0,192,0,0,26,6,0,0,0,0,0,0,0,617,0,14,0,0,0,0,0,0,41,0,0,194,179,0,149,0,6,0,0,0,0,0,83,58,0,5,0,861,0,0,0,0,0,0,0,0,0,6509,60,0,0,0,0,12,774,0,0,1607,5,0,0,10,0,0,0,0,0,0,0,0,1143,0,0,0,0,5447,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1705,4241,0,0,0,0,0,0
318,318,"4/19/21 14:38",1,10,1,0,1,-119.6926353,35.0647591,NA,NA,"AS10PE14","S","P","E",1,"S10","S10PE1","S10PE1","S10","PE","4/19/21 14:38",14,38,14.63333333,"Spring",NA,NA,NA,28.38,29.07,29.42,29.41,4,1,"S1001","JTMR011EG",0,0,18,0,764,0,0,0,0,0,1486,0,30,98,0,0,5365,0,49,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,212,0,0,2640,0,97,0,0,0,0,0,4,618,1249,0,297,0,0,17,0,0,0,0,0,0,4,1861,2246,4,0,0,0,0,0,0,143,0,0,0,0,296,0,13,0,0,42,0,0,1482,0,7,16,186,0,0,0,0,0,354,0,0,0,217,0,37,0,0,10,0,0,117,0,0,0,0,0,8015,0,29,0,0,0,47,0,0,717,0,0,2183,412,0,115,924,0,9,0,0,0,0,14,10071,57,73,0,67,0,0,0,0,0,0,8,98,0,6021,39,0,0,0,0,0,1760,0,0,312,0,0,0,21,0,0,0,0,0,104,0,0,16,0,0,0,0,402,0,22,0,0,0,48,0,0,0,212,0,0,0,0,0,0,0,0,2468,0,26,17,0,0,0,0,0,1071,1907,0,0,0,0,0,583
